"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lncRNA:CR43716",179.715130709414,-0.473169662630712,0.766517402313472,-0.61729800419744,0.537038183009701,0.921550416798565
"CG3355",321.368139412934,-0.58155631275815,0.767967388786226,-0.757266937698098,0.44888995449844,0.88717133175924
"fipi",3.92951920236826,-4.73999773664332,3.91672706944233,-1.21019352449243,NA,NA
"CG3294",63.870054231222,1.16362526407792,2.0971944000647,0.554848546249224,0.578998258491465,0.934024443916144
"CG15629",269.31636078582,0.420322248065526,0.531698057807501,0.790528086182517,0.429219426341956,0.878415530352843
"CG3225",39.0997681407706,2.80973984701407,2.47263451377287,1.1363344769975,0.255816606808836,0.749126564045922
"CG15628",14.7156336196008,-1.40815281673449,1.67398994837343,-0.841195503057085,0.400238419369111,0.865486169099498
"Fnta",1739.22877515258,-0.297285275919061,0.373404812708184,-0.79614741374903,0.425946358334474,0.878415530352843
"tank",323.993920222754,4.09251142108905,0.99027750021256,4.13269151345012,3.58539799925072e-05,0.00336163460604447
"mxt",242.022373189739,0.755528632605313,0.987434781606869,0.765142819230885,0.444186504667766,0.88655509927103
"CG11927",150.207761219434,2.76303977786913,0.933965490239507,2.95839600793021,0.00309244564154311,0.0865662301528363
"mRpS2",699.164247495599,-0.0909467719160073,0.370873864368231,-0.245222919848859,0.806283830610287,0.976005701866776
"Mon1",186.111654366683,1.33468727943155,1.92420984185434,0.693628756282281,0.487915055136053,0.907494015073796
"Cf2",40.2385328163114,2.93787762934998,2.1150921617165,1.38900691068031,0.164830648632105,0.635265822997014
"CG3008",908.278995281672,0.0606111430821246,0.52419268187858,0.115627602554292,0.907947685954613,0.982676107922704
"CG3036",871.760988307896,1.48538119499443,0.472012922929308,3.14690789772486,0.00165006929336819,0.0571490082125087
"mRpL24",550.051404746061,-0.438257786177515,0.595404723989156,-0.736067028896293,0.461689906857235,0.893860822498978
"betaggt-I",791.562005151089,0.241112423653699,0.465990786528254,0.517418864544611,0.60486379370477,0.93896868992829
"jet",93.8546018312768,2.29386773875091,2.26354694924294,1.01339525540573,0.310871404757632,0.798020776729087
"Jon25Biii",13.2028469093557,-6.47400231425946,3.90977330859731,-1.65585106942738,NA,NA
"Jon25Bii",4.198279179488,6.00238214129229,3.88828496753188,1.54370942238381,0.122658742648672,0.590309421949266
"Marcal1",13.8728858354613,7.71731424609727,3.87599774762234,1.99105230410191,0.0464751372999795,0.438387295113262
"CG34125",1263.04910693737,-0.473307480265775,0.304037142875677,-1.55674229730317,0.119531681994713,0.590309421949266
"eIF3i",9273.01643327281,-0.405698614655709,0.261112484674502,-1.55373120194327,0.120248547116421,0.590309421949266
"Scox",870.208545142338,-0.460006952367266,0.378892427941834,-1.21408325541381,0.224715933472401,0.714646258390773
"CG3756",213.497073701283,-1.32020853118174,0.662817786998591,-1.99181216478812,0.0463916710252032,0.438387295113262
"l(2)05714",388.933500934022,-0.118850940537668,0.570050042180376,-0.208492117785092,0.83484473651434,0.976005701866776
"CG14043",571.476363389647,1.08335973603777,0.634156685201911,1.70834710303942,0.0875719561109742,0.539964103331479
"mRpL28",1579.12946440607,-0.517360317030388,0.317533431523647,-1.62930975345776,0.10324746243939,0.569303946500761
"Gmd",215.033864119011,0.154987290789477,1.18441817828684,0.130855211132991,0.895889846272394,0.980117160839273
"CG3792",3057.7039317619,-0.500199389441628,0.32797111396082,-1.52513245267503,0.127226064212076,0.593925153988229
"CG8891",963.719909776596,-0.908510946138784,0.310606371100039,-2.92495914659193,0.00344501446649345,0.0921275002689072
"CG8892",138.366008400329,1.23085884405905,1.29788850938992,0.948354835684319,0.34294884361358,0.824955525267635
"CG34126",37.0795553282907,4.12751107033037,1.98244817076175,2.08202722835593,0.0373399827221457,0.386637140972459
"Rtnl1",4605.57991102451,0.0153727727097303,0.230593860341489,0.0666660104781828,0.946847593799761,0.988766106063744
"SelT",4017.77140345444,-0.664333550909513,0.290511201159797,-2.28677430769388,0.0222089998565015,0.284179960909096
"vkg",26.2233824066305,-2.72926974048748,2.8149791741122,-0.969552373810455,0.332269662214858,0.816107462055986
"Col4a1",6.78496118713584,1.48005020637409,3.63945812706232,0.406667738630846,0.684252038325962,0.96212943515316
