"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RhoGAP5A",172.493824120155,-1.39592779545501,0.706436234613062,-1.97601386658713,0.0481532067104517,0.109099982252322
"RhoGAP68F",237.06451191581,0.817865653025868,0.80037943792956,1.02184740670193,0.306853127906651,0.432940730489662
"RhoGAP71E",294.286354199608,-1.08494623783845,0.298419206416716,-3.63564480606324,0.000277286179397776,0.00143230037691413
"RhoGAP92B",106.998960473175,-2.08324806091203,1.12405015665876,-1.85334083943771,0.0638335210859024,0.134498045981564
"RhoGAP93B",186.760278085857,-1.282568154846,0.981056567351685,-1.30733353970427,0.191099458051102,0.301533453376226
"RhoGAPp190",212.872909608143,-2.20200453768068,0.89085835153391,-2.47177851999613,0.0134442779619962,0.0393325780750903
"RhoGDI",10528.7351718272,1.70914396914998,0.139957092009198,12.2119139845921,2.68497531124547e-34,3.4309853746469e-32
"RhoGEF2",174.60470301517,-0.823655063614269,0.643198675140846,-1.28056088335988,0.200347946916646,0.312622590097625
"RhoGEF3",112.966229201844,-1.58037134885122,1.27591777323427,-1.23861535751258,0.215487977935069,0.330595335191851
"RhoGEF4",288.052112146655,-2.8489969560001,1.36025784943256,-2.09445360465193,0.0362195918857111,0.0879906201236374
"RhoGEF64C",64.1649080297943,1.00810790667404,0.962393058883584,1.0475012235058,0.294868468177286,0.41988299274482
"RhoL",467.767747784159,0.816294937080201,0.279010466621676,2.92567854878023,0.00343705880189447,0.0125486639158398
"RhoU",50.1800720092488,-1.32229248075637,0.856118138117695,-1.54452104433114,0.122462157157151,0.213422299065735
"Rhp",321.309172602484,-0.00974029295395136,0.781130303280605,-0.0124694854533794,0.99005104790015,0.994161048543324
"Ric",212.32647620807,0.367342609326212,0.719696064424377,0.510413530772907,0.609761779408885,0.718802347398552
"RIC-3",4.88256547275889,-2.72288436863601,3.10110235993972,-0.878037566192732,NA,NA
"ric8a",317.735621748087,-0.00770880498932706,0.716466408708078,-0.010759478596111,0.991415343781956,0.994654215203634
"Rich",132.355309686207,-2.38081863032195,1.40523379796119,-1.69425090243076,0.0902176159053738,0.171671825363124
"rictor",174.430353158637,-3.21696920389734,1.16766057407927,-2.75505508647837,0.00586822545095881,0.0197413854174418
"Rif1",120.62277891658,-4.64993809049104,2.02461638117599,-2.29670081390438,0.021635842994941,0.0578784036883426
"rig",197.920161694888,-3.93461002516025,0.820364361925269,-4.79617375860444,1.61725008487144e-06,1.38198345729858e-05
"Rim",2.72536452719417,-2.26002607175381,3.1151239852702,-0.72550116221386,0.468144632135318,0.594376232729434
"Rim2",63.0595281523576,-1.59062816896857,1.26080600717672,-1.2615962804067,0.207094095294411,0.320380621254493
"rin",4905.93290168188,-1.00977642926209,0.162803264884242,-6.20243353215351,5.55966686464168e-10,8.23147824914684e-09
"ringer",8.48222720873358,-4.5653837724837,2.19461203889987,-2.08026917357669,0.0375008506005238,0.0900237182335117
"Rint1",223.305066668892,0.827165176338274,0.559812231961192,1.4775761034025,0.139521274452912,0.236454541033644
"RIOK1",297.540828232802,-1.45542877674315,0.604412380979133,-2.40800622645318,0.0160399074594016,0.0455479977020675
"RIOK2",99.5237939298582,-0.979027811991716,0.583650602265514,-1.67742106011969,0.0934601739786689,0.17594746261714
"Rip11",361.359251234608,-1.16067527069275,0.667688987580705,-1.73834718301754,0.0821496572230187,0.160776402661261
"Ripalpha",307.009803987795,1.36196931026389,0.367340070778089,3.70765244145298,0.000209189492003737,0.00112243405722418
"rk",147.865919641973,1.88387430736358,0.600536869899983,3.13698359216035,0.00170695679477317,0.00693978616612135
"rl",1573.33397312618,0.79300701333585,0.162659321270355,4.87526326276622,1.08663440778344e-06,9.5307131901259e-06
"Rlb1",148.415034682634,-0.022021683936508,0.329212574155125,-0.0668919891441674,0.946667690492558,0.966923492035316
"Rlip",291.314258623814,-1.57794782708801,0.532247414266941,-2.96468857300379,0.00302989483275305,0.0112449984275455
"RluA-2",104.109450971657,-1.79360518916409,1.03178757764341,-1.73834733818045,0.082149629899203,0.160776402661261
"Rm62",8745.08535854053,-1.99887241009559,0.257821934145118,-7.75291837261023,8.98043492374876e-15,2.36049026824865e-13
"Rme-8",277.895999039065,-1.6689097586898,0.859822337644666,-1.94099372116975,0.0522590389651585,0.116164210315151
"rn",157.645229134683,-11.2859561243372,0.845183539461581,-13.353260679363,1.13375450389985e-40,2.04716628465046e-38
"RN-tre",287.062774682122,-2.34204229060713,1.10944952487524,-2.11099490161168,0.0347727500875935,0.0851481315529339
"RNASEK",5266.67311653624,1.89324767318908,0.210522532173633,8.99308807300296,2.40379483220354e-19,9.59899994052046e-18
"RNaseMRP:RNA",1.92988946846477,-0.498277618430423,3.12006886811863,-0.159700839786552,0.873116739339939,NA
"RNaseP:RNA",25.220243720594,-0.959190483184654,0.990160421451348,-0.968722302370661,0.332683761939128,0.461116331376201
"RNaseX25",454.471489453064,1.27737896768644,0.334551018975298,3.81818884186617,0.000134435005718188,0.000761224010726977
"RNaseZ",285.651496209006,-1.82270724262766,0.941204923964562,-1.93656789952821,0.0527981850726886,0.116850979273581
"Rnb",83.7148483977955,-2.32595294310565,2.27167415359771,-1.02389373908312,0.305885467759041,0.431942314724004
"rngo",1333.32876658152,-0.308829216483454,0.262937422436313,-1.17453504191955,0.240180784605613,0.359319451897375
"rnh1",239.063286318517,-1.10867195634289,0.461064308781661,-2.40459288482445,0.0161904911837235,0.0459126731894871
"Rnmt",696.703633339927,0.99437395510407,0.351512697546369,2.82884220696722,0.00467167262637292,0.0162695651298337
"rno",81.3559252016628,-0.835757599232491,0.990550843764289,-0.843730137118905,0.398820222803325,0.528157010619327
"Rnp4F",328.250086099008,-1.61684971171467,0.810723419472775,-1.99432959857768,0.0461160466479781,0.10552062905182
"RnpS1",538.07059321482,-0.740339855696774,0.227290382856795,-3.25724232759653,0.0011250034630961,0.00486379268916545
"RnrL",535.086864027388,-2.93690914773787,1.02711231734988,-2.85938460490434,0.00424463816514649,0.0150473600510912
"RnrS",477.945568729359,-1.11766906301328,0.334478288418522,-3.34152948550961,0.000833181665101634,0.00372968105527316
"ro",1.50236101815137,-4.30277526612729,3.14859856521518,-1.3665683881277,0.1717606314013,NA
"robl",5201.48036906485,1.97836204249747,0.24013861363731,8.23841702311758,1.74504021960185e-16,5.15811532527153e-15
"robl37BC",1.72623591661524,-4.50303727989832,3.1469270026581,-1.43093159647325,0.152449820464017,NA
"robl62A",1.55655593714635,-4.35252375941331,3.14816150204861,-1.3825605060544,0.166799665863346,NA
"robls54B",5.16624245853862,5.90026796333365,3.2336887585825,1.82462457083224,0.0680577029423445,0.140758785019699
"robo1",132.433362834052,-0.295890396848696,1.03287145713462,-0.286473592434777,0.774515416494432,0.843467293746263
"robo2",339.286237104908,-1.80822664870781,0.573041138787612,-3.15549185968304,0.00160227737378462,0.0065786039874716
"Roc1a",4018.04700445383,1.11875603426599,0.123570705852781,9.05356999092363,1.38368872654193e-19,5.66153623776219e-18
"Roc2",414.140508314729,0.0498304651037192,0.252395744447893,0.197429894124093,0.843491137849772,0.891126607858078
"rod",176.785758170347,-5.04631349386954,1.93193095500743,-2.61205685471825,0.00899992856540947,0.0281875590740162
"Roe1",307.020780875017,-0.612375961911867,0.321596665854929,-1.9041738516907,0.0568875460058366,0.12368275682381
"rogdi",916.064923321593,0.420299734695055,0.475445287927492,0.884012830429299,0.37668928675178,0.506931499637116
"roh",1021.31951219598,0.190190287576424,0.228826889774506,0.831153575368019,0.405886877157874,0.535041485744057
"Rok",256.767348835271,-1.36928410293548,0.702271653358566,-1.94979264275722,0.0512008388283134,0.114259582833953
"rols",137.657666742374,-0.402055497796332,1.16980647120037,-0.343694027768347,0.731076403030952,0.811482106584938
"Root",1.89920858292121,-4.64023073930362,3.14590824601125,-1.47500511026888,0.140211169534826,NA
"Rop",1324.7065617032,-0.140952831190369,0.277419926797092,-0.50808473932539,0.61139391703085,0.719487864345892
"roq",181.051806490643,-1.72864985014981,0.423635767881915,-4.08050967649092,4.4937058443472e-05,0.0002857941863947
"Ror",20.7805791662111,-5.6536780406888,1.98775689878718,-2.84425024213895,0.00445160706261021,0.0156475024384428
